pos,200703_20-07825_HIV09-00618_FL18_S6_L000
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.4
485,0.0
486,0.2142857142857143
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0078125
494,0.0
495,0.006711409395973145
496,0.0
497,0.004065040650406471
498,0.0
499,0.005769230769230749
500,0.004658385093167738
501,0.006069802731411222
502,0.0
503,0.003658536585365857
504,0.0
505,0.0020876826722338038
506,0.005065856129685908
507,0.0010040160642570406
508,0.003980099502487566
509,0.0009380863039399889
510,0.0018034265103696878
511,0.0017513134851138146
512,0.0008673026886383273
513,0.0025996533795493715
514,0.0016220600162205612
515,0.0008103727714748876
516,0.0014064697609000865
517,0.0
518,0.002090592334494823
519,0.0013937282229965486
520,0.0027874564459929863
521,0.0026791694574681557
522,0.0006618133686300265
523,0.0
524,0.000639795265515053
525,0.003826530612244916
526,0.0
527,0.0005777007510109344
528,0.0005714285714285561
529,0.0
530,0.0
531,0.0005678591709256109
532,0.002159827213822907
533,0.0005305039787798504
534,0.0005260389268806342
535,0.0031562335612835835
536,0.0015298317185109545
537,0.0014619883040936088
538,0.0024295432458697475
539,0.0004777830864787225
540,0.00429389312977102
541,0.0014278914802474674
542,0.0014224751066855834
543,0.003795066413662229
544,0.0013972985561248041
545,0.0009272137227630539
546,0.0
547,0.00040683482506098656
548,0.001973943939992062
549,0.0015704750687083324
550,0.00038182512409312697
551,0.002195389681668547
552,0.004686373467916338
553,0.0003547357218871561
554,0.002831858407079668
555,0.0003517411185367525
556,0.00033003300330036733
557,0.0013192612137202797
558,0.00032258064516133
559,0.001290322580645209
560,0.00031486146095716094
561,0.002515723270440251
562,0.0006261740763932044
563,0.0003049710277523987
564,0.0003044140030441511
565,0.0038461538461538325
566,0.006764705882352895
567,0.0020028612303290005
568,0.00028161081385524867
569,0.0025337837837837718
570,0.0008201202843083344
571,0.002710761724044497
572,0.0016224986479177472
573,0.002369044485390881
574,0.0013168290755859458
575,0.0013099292638197868
576,0.001568217459487764
577,0.0028698147665013884
578,0.0033401849948612172
579,0.0002542588354945696
580,0.002540005080010177
581,0.0004996252810391955
582,0.0004996252810391955
583,0.0004793863854266611
584,0.000717188620607212
585,0.0009501187648456311
586,0.002587017873941666
587,0.0035236081747709314
588,0.00022857142857146684
589,0.00022857142857146684
590,0.0013639463514435457
591,0.000904159132007254
592,0.003371544167228624
593,0.00022431583669801913
594,0.00022436616558219047
595,0.001117568171658423
596,0.0006511829824180637
597,0.0004274417610600212
598,0.001489678655033022
599,0.0012768674185996698
600,0.0012744265080714134
601,0.0010611205432937698
602,0.0035676810073452803
603,0.002721373246807657
605,0.003018108651911433
606,0.00019646365422398837
607,0.0013645224171540127
608,0.0019252984212553281
609,0.0015399422521655826
610,0.00019204916458614996
611,0.0009580379383024029
612,0.0013392003061029056
613,0.0015313935681470214
614,0.0009562057754828324
615,0.002493287303413916
616,0.005009276437847876
617,0.0027839643652560753
618,0.0016550202280249948
619,0.002389705882352988
620,0.00073072707343802
621,0.0021877848678213407
622,0.0018234865061999006
623,0.00036489691662100476
624,0.001642335766423364
625,0.001979129183159456
626,0.0
627,0.0
628,0.0017590149516271136
629,0.0
630,0.0012167564748826187
631,0.0010414858531504478
632,0.0006913238852401804
633,0.011049723756906049
634,0.0013833650354487803
635,0.0018919848641211212
636,0.0027557698932139107
637,0.0001717032967033516
638,0.0010291595197255976
639,0.0011890606420927874
640,0.0010172939979654627
641,0.0006721559401781096
642,0.0013438602385351661
643,0.0025180459963068946
644,0.0
645,0.0011560693641619046
646,0.000988467874794119
647,0.00032910975810429566
648,0.0006601749463608364
649,0.00016223231667744642
650,0.0008026970621287655
651,0.00015969338869370464
652,0.00255142720459256
653,0.00031761156106080435
654,0.05220436097405701
655,0.00175159235668787
656,0.0001591343093571007
657,0.0012722646310432406
658,0.0012710517953606892
659,0.0028749401054144474
660,0.0004758883248731083
661,0.0014274385408405976
662,0.00031751071598662417
663,0.0014247269273389707
664,0.0015815277558121066
665,0.0020379369807179692
666,0.00015600624024958432
667,0.0012480499219968966
668,0.000155908949173722
669,0.008429597252575749
670,0.002010516548097696
671,0.0020089630659867463
672,0.0009179926560587415
673,0.00045892611289577445
674,0.0010703363914372765
675,0.00015179113539764977
676,0.0016709706820599024
677,0.0010588413250642859
678,0.000604777744178997
679,0.0012113870381587066
680,0.0007548309178744272
681,0.002116722104626545
682,0.002248538450007498
683,0.0004484304932735883
684,0.001192428081681296
685,0.00014797277300981904
686,0.00044424700133272044
687,0.0008869179600886623
688,0.0004437213429966391
689,0.0007297139521307283
690,0.0005834305717619115
691,0.0008743806470417059
692,0.0004370629370629153
693,0.0027745327102803863
694,0.001730602826651273
695,0.00028843380444187883
696,0.0027361751152074065
697,0.00014388489208627675
698,0.0011565707676738368
699,0.0004324636009802596
700,0.001007339185494338
701,0.0007159221076746825
702,0.0004292459579339214
703,0.0007080147267063408
704,0.0
705,0.0004211117349803839
706,0.0012622720897615958
707,0.0030868528132453887
708,0.0006989097008666123
709,0.0014001680201624067
710,0.002792516056967287
711,0.0005581135761126843
712,0.0009830080044938017
713,0.0007009673349221979
714,0.0005614823133071045
715,0.0005606952621249883
716,0.001396063102052203
717,0.0019542155220547697
718,0.0004116920543433267
719,0.0015103666071674127
720,0.00027133360466691236
721,0.0006770480704130222
722,0.0012208355941399907
723,0.00027114967462038564
724,0.0004061188574522312
725,0.00230664857530527
726,0.0005396654074474316
727,0.0005431830526887449
728,0.00027326137450467414
729,0.0002743107941297618
730,0.0024824162184525767
731,0.0
732,0.0006872852233676952
733,0.002331321996708713
734,0.0004120879120879106
735,0.0016519823788546661
736,0.0016481252575195615
737,0.00013732491073881192
738,0.0008211304228821215
739,0.0008211304228821215
740,0.0021825126176511223
741,0.0002719238613188013
742,0.000683060109289646
743,0.0
744,0.0004059539918809252
745,0.0014953779227840913
746,0.001493753394894104
747,0.0031425058068041967
748,0.0005466721333879931
749,0.0005487721223761399
750,0.0004132231404958553
751,0.0002748763056624748
752,0.0009671179883945502
753,0.0012412081092263438
754,0.006199200991872211
755,0.0005496015388842812
756,0.0010998075336815516
757,0.0006884207627702033
758,0.0005506607929515184
759,0.0011034482758620623
760,0.0
761,0.0002759001241550152
762,0.00027574796635876364
763,0.0004209344745335075
764,0.001515986769569988
765,0.001514942845338152
766,0.0
767,0.0002755200440831551
768,0.0005492242207881803
769,0.0002729630135116512
770,0.0006820351930159063
771,0.0016364380199099804
772,0.0006815703380589344
773,0.003146374829001375
774,0.0008089524066333675
775,0.0006693440428380271
776,0.0002669157880688111
777,0.0010713807419311383
778,0.001749428071591952
779,0.0004005340453938633
780,0.002005883926183505
781,0.0013395847287340779
782,0.0010638297872340718
783,0.0001341561577676842
784,0.004185795301107187
785,0.0001345351809498574
786,0.004174521949905752
787,0.0013404825737265424
788,0.001350803728218275
789,0.000269323996768156
790,0.002291413937188347
791,0.0012236573759347724
792,0.0
793,0.0002717022143730041
794,0.0005365526492286943
795,0.0006756756756757243
796,0.0005408328826392861
797,0.001357220412595006
798,0.0
799,0.002586793737236248
800,0.00027214587018642433
801,0.0030132858512532668
802,0.00013700506918756794
803,0.0008258774948383119
804,0.00041259799202308933
805,0.0013711778417661025
806,0.001096641535298204
807,0.0026095316577393612
808,0.00040279269602583323
809,0.0010759919300604714
810,0.0009395973154362469
811,0.0010784578053383287
812,0.00040938864628825566
813,0.001362026695723273
814,0.0005479452054794054
815,0.0005471207769115471
816,0.0008228195282501405
817,0.0
818,0.002219755826859071
819,0.0005553241704845391
820,0.0005547080848703478
821,0.0005550159567087043
822,0.0030683403068340054
823,0.0019196489784725213
824,0.0013747594171019673
825,0.0015141087405368125
826,0.000689750310387649
827,0.0005581914596706206
828,0.0014005602240896309
829,0.00028070175438599243
830,0.0025302220972729383
831,0.0014064697609000865
832,0.0008597220232124947
833,0.0011474469305794432
834,0.0017214173002438882
835,0.0005742176284811995
836,0.0005731480154750335
837,0.002004581901489111
838,0.0018603319977104071
839,0.0012882908674491933
840,0.0007155123068116609
841,0.000286368843069873
842,0.0004271070615033956
843,0.0010122921185827805
844,0.00043617330619361017
845,0.001452432824981864
846,0.0004469606674613047
847,0.0010460251046024993
848,0.00298641182619086
849,0.0008850862959138839
850,0.0020673360897814907
851,0.000592066311426831
852,0.0007405213270141875
853,0.002218278615794156
854,0.000731207955542601
855,0.0004377006127808114
856,0.0032126168224299034
857,0.0017566974088712994
858,0.0020728457210541507
859,0.00044215180545315036
860,0.00029403116730375434
861,0.00792602377807139
862,0.0008858703676362101
863,0.0010491606714628787
864,0.0016573753201747365
865,0.002261079288513712
866,0.003625377643504568
867,0.0021024177804475075
868,0.0015064778547755342
869,0.0015087507543753986
870,0.00045392646391284597
871,0.001509889778046225
872,0.000604138347681582
873,0.0012055455093429313
874,0.0001506024096386005
875,0.00015080681646806315
876,0.0003029843963036072
877,0.000914076782449702
878,0.0009036144578312699
879,0.0
880,0.001951365956169293
881,0.0009013068949977887
882,0.0011976047904191933
883,0.0005978179644298143
884,0.0022084805653710404
885,0.0026117237376668268
886,0.00014136273678255762
887,0.00014096419509446179
888,0.000707013574660631
889,0.0012791358726549351
890,0.0008370535714286031
891,0.00041958041958045644
892,0.0006811061163328747
893,0.0023480662983424994
894,0.0009756097560975618
895,0.0002839698991906614
896,0.0008581235697940892
897,0.0008441193021947457
898,0.000281571167112471
899,0.0009960159362549792
900,0.0008572653236176286
901,0.0021704529011720153
902,0.0005765350245027223
903,0.00043109642189964603
904,0.0012962696240818028
905,0.00028810141169688386
906,0.0037906400349905223
907,0.000570532021109682
908,0.0015525758645024146
909,0.0009809417040358426
910,0.0008421052631578663
911,0.0005639362752009047
912,0.0012713660121486114
913,0.0002824060999717659
914,0.0016968325791855143
915,0.0009893992932862306
916,0.0
917,0.0008668015024558828
918,0.00043134435657798953
919,0.0005771172990910456
920,0.0007204610951008217
921,0.002595529920692119
922,0.0012987012987012436
923,0.0012807741568237052
924,0.0017086715079026593
925,0.0
926,0.0008484162895927572
927,0.0005668934240362633
928,0.0012749681257968604
929,0.0017955801104971858
930,0.0009615384615384581
931,0.0009620670698186062
932,0.0011077263915812985
933,0.001812099247281873
934,0.0011174745076127923
935,0.0006973500697350365
936,0.0004175946547884113
937,0.0006945409084595511
938,0.0011305822498586249
939,0.0005562508691420165
940,0.002920317062995448
941,0.0002778163633837538
942,0.0013904338153504225
943,0.0002787456445992875
944,0.0020882639565641403
945,0.0020876826722338038
946,0.0011174745076127923
947,0.00027773920288853837
948,0.0004212299915753448
949,0.0008375209380234727
950,0.00027929060187126264
951,0.0002791346824843055
952,0.0006976419701408831
953,0.000837170364169082
954,0.0015337423312883347
955,0.0006949270326616075
956,0.0002728140772063625
957,0.00218310820030021
958,0.0005493750858398538
959,0.00013694878115588782
960,0.0006848376934666112
961,0.002596337797212356
962,0.0004054054054054568
963,0.002839372633856141
964,0.00013475272874274857
965,0.00013732491073881192
966,0.0005486968449931462
967,0.0012251565477811033
968,0.00026684456304204573
969,0.0010683760683760646
970,0.000933955970647049
971,0.0009419997308571793
972,0.0010758472296933386
973,0.0006729475100941684
974,0.0013440860215053752
975,0.0032349373230893264
976,0.0006724045185583227
977,0.0018764240718401881
978,0.002334933194966915
979,0.0020669164190673106
980,0.0010337252875048941
981,0.0014193548387096966
982,0.00012886597938144284
983,0.0005151320025756911
984,0.0019285163281048678
985,0.0011578541103820505
986,0.0005202236961893147
987,0.0010628404410787384
988,0.0002615746795709972
989,0.0006485925541575011
990,0.002314219593725908
991,0.0017798118484617653
992,0.001782077393075343
993,0.000254032770227397
994,0.000762485703393101
995,0.0011497189575881972
996,0.0027918781725888575
997,0.0014151550238002963
998,0.0002570033410433936
999,0.0020827909398594135
1000,0.0007807417046193921
1001,0.0003850102669404887
1002,0.0019255455712451353
1003,0.001027617212588261
1004,0.00012823800974604005
1005,0.0011591962905718178
1006,0.0001280409731113652
1007,0.0008973208563004542
1008,0.0020528611752630432
1009,0.00038417210910490773
1010,0.0007783110649889347
1011,0.0011585993820802942
1012,0.000256772371292846
1013,0.0010302640051512713
1014,0.0006440808965606504
1015,0.0002588326646822958
1016,0.0018092530369604454
1017,0.0018092530369604454
1018,0.0018146467919637477
1019,0.0002594370216629782
1020,0.001696463526034142
1021,0.00038402457757291675
1022,0.0006420958006934097
1023,0.0006211951795254134
1024,0.0003716090672611916
1025,0.0013618917915066975
1026,0.0011089206505667804
1027,0.001113172541743923
1028,0.0010955569080949301
1029,0.00024348672997320797
1030,0.001971900419028838
1031,0.00036665851869954746
1032,0.0006252344629236184
1033,0.000978114683946707
1034,0.0006118453255017364
1035,0.0006125199068969245
1036,0.0004899559039686086
1037,0.0007422068283028382
1038,0.0008667657256067329
1039,0.0015740404407312836
1040,0.0004831501389056525
1041,0.0017730496453900457
1042,0.0005931198102017143
1043,0.0010783608914449738
1044,0.0003537735849056256
1045,0.0014164305949008194
1046,0.000347745450330339
1047,0.0008116883116883189
1048,0.0008254716981132004
1049,0.00046136101499427706
1050,0.0012915345779029863
1051,0.0015075959642816272
1052,0.001276102088167086
1053,0.0012891128559708864
1054,0.00011550011550010009
1055,0.00011690437222355854
1056,0.0016080863772111043
1057,0.000803858520900369
1058,0.0010488288078313035
1059,0.001039260969976863
1060,0.002675974403723136
1061,0.0011477103179157178
1062,0.0016027475672582003
1063,0.0023110700254217464
1064,0.00023100023100020017
1065,0.0012853470437017567
1066,0.0018460828429676113
1067,0.0016983695652174058
1068,0.002272985566541652
1069,0.0006768189509306355
1070,0.0006810442678774065
1071,0.0007928417714350156
1072,0.00022626994003849266
1073,0.0005656748500961761
1074,0.001245189042336392
1075,0.0013596193065941176
1076,0.002183908045977012
1077,0.0001141291942479139
1078,0.0017160507951035076
1079,0.00034075420263512957
1080,0.0010227272727272307
1081,0.0006802721088435826
1082,0.0007936507936507908
1083,0.0019296254256526701
1084,0.0007951834601840346
1085,0.0006834491399931863
1086,0.00228859137201054
1087,0.0006819731757217173
1088,0.0007963594994311318
1089,0.001710181279215628
1090,0.012648131267092078
1091,0.0009111617312073106
1092,0.0012478729438457625
1093,0.0007916760913820875
1094,0.0007906031172351113
1095,0.0016974086228358498
1096,0.0005692167577413532
1097,0.0013574660633484115
1098,0.0026068230760512012
1099,0.003061224489795955
1100,0.0013559322033898091
1101,0.0009072352007257756
1102,0.0002261420171868478
1103,0.0012471655328798459
1104,0.001245894212255072
1105,0.0007932910244786706
1106,0.0005687635081332854
1107,0.002393707967627945
1108,0.0012490064721244476
1109,0.002841554898840637
1110,0.001022030433795118
1111,0.0011366219595362326
1112,0.0009101251422070078
1113,0.001694340901389313
1114,0.0007900677200902706
1115,0.002030227836679499
1116,0.0016905218077313267
1117,0.00033905967450276187
1118,0.0003389447520054656
1119,0.0005654189754608074
1120,0.0013562386980108254
1121,0.00033802816901407073
1122,0.001357312521207965
1123,0.0007912286650841871
1124,0.0014714204867005698
1125,0.0011209505660800811
1126,0.00044762757385852225
1127,0.0006711409395973034
1128,0.00167897918065818
1129,0.00033594624860022737
1130,0.004707992377536163
1131,0.0012307003803982974
1132,0.001894361488745222
1133,0.0025643884491024505
1134,0.0019019914969792273
1135,0.0006688963210702559
1136,0.002006912699297536
1137,0.00022116554240847464
1138,0.0005527915975677145
1139,0.000662690523525522
1140,0.002097361739706316
1141,0.0023189045936395924
1142,0.001654350942980054
1143,0.0014350369797990759
1144,0.0023132848645075477
1145,0.0008809602466688382
1146,0.001538968890843151
1147,0.00021877050973528878
1148,0.0021908204622631544
1149,0.002302379125095899
1150,0.0014248136782113452
1151,0.0020733304233958583
1152,0.018001309186122638
1153,0.0014227864725839812
1154,0.0003277972027971865
1155,0.001979327028810207
1156,0.0007628596338273841
1157,0.0005457919441108627
1158,0.0010876658690450736
1159,0.0008707956895613878
1160,0.002185553491421688
1161,0.0016370184437410895
1162,0.0026321561745996647
1163,0.0012028430836522608
1164,0.0012046873288796833
1165,0.0014139656297584846
1166,0.0010867202782003371
1167,0.0013071895424836555
1168,0.001198910081743887
1169,0.0008752735229758946
1170,0.0017467248908297206
1171,0.00010911074740860283
1172,0.0022978444031075407
1173,0.0006584723441614981
1174,0.0015430397883831048
1175,0.0005480653293872262
1176,0.0006573181419806673
1177,0.00043806811959257175
1178,0.0003284431793300069
1179,0.0014161220043572564
1180,0.0006534524068830816
1181,0.0003265128428384667
1182,0.0010793308148947522
1183,0.0008658008658009031
1184,0.0004282196766941526
1185,0.0014970059880239361
1186,0.0009622580990056306
1187,0.0004209640075774068
1188,0.0012686330478909325
1189,0.000729014788585669
1190,0.0018738288569644101
1191,0.0001048437827636528
1192,0.00020654755757509857
1193,0.0014638226683395539
1194,0.0021957340025093863
1195,0.0005227938101213248
1196,0.0007406623637710164
1197,0.0007381630285774321
1198,0.00031921685464997296
1199,0.0008476372112735664
1200,0.0034810126582278667
1201,0.0005265929436545358
1202,0.0025196850393700565
1203,0.0008383986585621672
1204,0.0003149275666596285
1205,0.002205650666946779
1206,0.0018973331927901738
1207,0.00020997375328080103
1208,0.0007335988262419102
1209,0.0009444852555356986
1210,0.0004229671143068936
1211,0.000739801310505217
1212,0.0009498680738786458
1213,0.0013619696176008222
1214,0.0001031565917062327
1215,0.0007204610951008217
1216,0.0007154538021258983
1217,0.0017475328947368363
1218,0.0009207161125319718
1219,0.00040506329113920714
1220,0.0008119354511316734
1221,0.0010156408693885455
1222,0.0003070624360286267
1223,0.000931869952371045
1224,0.0007165523595045187
1225,0.0015400410677618437
1226,0.0006148800983808433
1227,0.0020542317173377622
1228,0.0012330456226880004
1229,0.0008215239268843932
1230,0.0006148170919151319
1231,0.0006148800983808433
1232,0.00010272213662043672
1233,0.0014344262295081789
1234,0.00040845501889108515
1235,0.000512767921238888
1236,0.002569109032987349
1237,0.0006214396685655377
1238,0.00031023784901762497
1239,0.0009310986964617962
1240,0.0007219471947195188
1241,0.0005103082261685987
1242,0.0023748064016519965
1243,0.0022680412371134384
1244,0.0005154639175257714
1245,0.0007209805335256503
1246,0.00030892801977144835
1247,0.0008230452674896638
1248,0.0006179833144505098
1249,0.0009283135636926065
1250,0.0003122073056509578
1251,0.0010426441455531066
1252,0.0003129237509127414
1253,0.0005192107995846129
1254,0.000510933987328821
1255,0.0006131207847945852
1256,0.0013316943249334079
1257,0.0010244851961889179
1258,0.000615321505486599
1259,0.0008147469192382184
1260,0.0020368672980954905
1261,0.00020292207792205197
1262,0.00040473540422947263
1263,0.0005134524543026764
1264,0.0012231169095913152
1265,0.0009194932570494307
1266,0.000408621922566188
1267,0.0004070418235473383
1268,0.0009186485658875254
1269,0.001524545177355452
1270,0.0005077173030056947
1271,0.0011261261261261701
1272,0.0051082958724969485
1273,0.0009256402344954839
1274,0.0020580366330520405
1275,0.0018508997429306229
1276,0.000823299372234243
1277,0.00030915086562244287
1278,0.0018616196090598391
1279,0.0009315805817202705
1280,0.0004142073107590294
1281,0.0003101095720488001
1282,0.0031026993484331022
1283,0.00040895613945401976
1284,0.0006138735420503361
1285,0.0012308954764591595
1286,0.0005136634477090896
1287,0.0004118616144975773
1288,0.0003054678749617734
1289,0.0013152569809793402
1290,0.0012079726192872897
1291,0.000299251870324202
1292,0.0020124773596297274
1293,0.0019133937562940684
1294,0.0008034548558802923
1295,0.001004520341536863
1296,0.0008029709926729023
1297,0.0004012036108325123
1298,0.0011157318186428844
1299,0.0010186411327289813
1300,0.0007187596262450135
1301,0.000820428673982132
1302,0.00020389438270973503
1303,0.0017371755569179914
1304,0.0006114338122897855
1305,0.0016334864726901266
1306,0.0005129783523135645
1307,0.0005125051250512991
1308,0.0021576081372649547
1309,0.0005113520147269623
1310,0.0004087471898630568
1311,0.0005140859551716614
1312,0.0021525215252152785
1313,0.0010224948875255935
1314,0.0007051475773144356
1315,0.0013096917187185309
1316,0.00010063399416326835
1317,0.0013132639660571321
1318,0.0012101653892698794
1319,0.00030339805825241317
1320,0.0013176565984187594
1321,0.00020429009193057013
1322,0.0006131834440470385
1323,0.002995558310091906
1324,0.00010318852543600432
1325,0.0008253378726916782
1326,0.00041318045656435487
1327,0.0016558004760426348
1328,0.0004119464469618528
1329,0.0009265932255739795
1330,0.000513030987071672
1331,0.001029866117404743
1332,0.0012359666289010196
1333,0.0005146150679291583
1334,0.0006174109899156344
1335,0.0009252595867174085
1336,0.00030503304524653885
1337,0.00040522743389725946
1338,0.0029263370332996974
1339,0.0016250253910217172
1340,0.0006101901759382189
1341,0.000507562683991436
1342,0.000406338886631441
1343,0.0009137055837563635
1344,0.01097114993904913
1345,0.000822368421052655
1346,0.00030826140567197235
1347,0.0006242846738112595
1348,0.0008240626287597808
1349,0.0013371734211067299
1350,0.0001005429318319262
1351,0.00020028039254960106
1352,0.0010018032458425363
1353,9.941346058250922e-05
1354,0.000198925800676375
1355,0.0006900630914826733
1356,0.000986777185711496
1357,0.000800080008000803
1358,0.00039828736433333845
1359,0.0011222199551111922
1360,0.0005041338979633325
1361,0.0013161891262528647
1362,0.0013207355481053007
1363,0.0005070993914807476
1364,0.0007166990887682578
1365,0.001640520865374806
1366,0.0010266940451745254
1367,0.0008254230293025522
1368,0.0037002775208140326
1369,0.000308769040757495
1370,0.0008296173390023309
1371,0.001238517906904768
1372,0.00031030202730653045
1373,0.0011360115666632087
1374,0.0011360115666632087
1375,0.00010329511414108872
1376,0.0005175447676224465
1377,0.0011475067807218409
1378,0.0003109775059604303
1379,0.0010357327809424888
1380,0.0006233118637024582
1381,0.00031068765534381093
1382,0.0020678246484697738
1383,0.0009303287161464002
1384,0.00010326311441555269
1385,0.0001031565917062327
1386,0.0009271659627073658
1387,0.0011476264997392072
1388,0.0001032737787876048
1389,0.00010309278350517648
1390,0.0007238883143743102
1391,0.0005195344970906346
1392,0.0019678922837907953
1393,0.000829359319925338
1394,0.0007237386269643986
1395,0.0015548875298020404
1396,0.0010364842454394507
1397,0.0011530398322850965
1398,0.0302048494983278
1399,0.002719380817906125
1400,0.0011457139881262401
1401,0.001461530431151492
1402,0.0015629884338855815
