pos,200814_20-09728_HIV09-02843_FL30_S2_L000
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.5
485,0.0
486,0.09999999999999998
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.005665722379603388
494,0.0
495,0.004878048780487809
496,0.0
497,0.0021413276231263545
498,0.002136752136752129
499,0.006134969325153339
500,0.0
501,0.0
502,0.0
503,0.002762430939226568
504,0.0
505,0.0
506,0.0
507,0.001160092807424573
508,0.0011534025374856371
509,0.0010706638115631772
510,0.0010256410256410664
511,0.0009980039920159944
512,0.0
513,0.004960317460317443
514,0.0009250693802035359
515,0.0
516,0.0
517,0.0007788161993769194
518,0.0015576323987538387
519,0.0
520,0.004672897196261627
521,0.0015186028853454436
522,0.0
523,0.0007320644216690653
524,0.0007320644216690653
525,0.0029175784099197966
526,0.0013140604467805073
527,0.0
528,0.0006485084306095956
529,0.005188067444876765
530,0.0012970168612191912
531,0.0006472491909385036
532,0.0012554927809165228
533,0.0018645121193288094
534,0.0
535,0.0030978934324659146
536,0.0005955926146515855
537,0.0
538,0.0005737234652897216
539,0.004566210045662156
540,0.001712328767123239
541,0.001136363636363602
542,0.0
543,0.004507042253521165
544,0.0
545,0.0016402405686167798
546,0.0004854368932039055
547,0.00046511627906975495
548,0.020748759585024756
549,0.022241992882562234
550,0.045612510860121636
551,0.0008278145695364003
552,0.0036749693752552437
553,0.0
554,0.000805477245267805
555,0.00040257648953301306
556,0.0
557,0.0011290929619871548
558,0.0007399186089530607
559,0.005179430262671092
560,0.0003629764065335994
561,0.002177068214804012
562,0.0007238508867173366
563,0.0007042253521126751
564,0.0028149190710766714
565,0.003789183603169155
566,0.000342348510783963
567,0.0023317788141239415
568,0.0003285151116951823
569,0.0013127666557269935
570,0.0006399999999999739
571,0.0069752694990488084
572,0.0009511731135066759
573,0.007437248218159276
574,0.001552312946289991
575,0.008054522924411445
576,0.005259900990098987
577,0.00030883261272385276
578,0.0030515715593530945
579,0.0006056935190793533
580,0.0018181818181818299
581,0.0008894159501926513
582,0.00029700029700030495
583,0.0
584,0.00028161081385524867
585,0.0008398656215005129
586,0.0008328706274292053
587,0.0049930651872399645
588,0.00026888948642112
589,0.0005380683346785098
590,0.0010709504685407767
591,0.00026723677177975524
592,0.002142474558114671
593,0.0013358268768367543
594,0.0016025641025640969
595,0.007985094490284839
596,0.0010438413361169019
597,0.0007792207792207684
598,0.001534526854219953
599,0.0007662835249042654
600,0.0005049229992426518
601,0.00226700251889167
602,0.0
603,0.0024937655860348684
604,0.03293269230769236
605,0.0007213272421254802
606,0.008411002500568365
607,0.028428473959517864
608,0.0011253657438667908
609,0.0006758278891642044
610,0.0026942074539739735
611,0.0031411263181512217
612,0.0
613,0.002023381294964044
614,0.009438202247191052
615,0.0022660321776569736
616,0.0041475660336171005
617,0.0017459624618070269
618,0.000216403375892682
619,0.00216497077289457
620,0.00021431633090440716
621,0.0
622,0.0008552490912978605
623,0.0019247219846022512
624,0.0010702054794520244
625,0.006120726044744673
626,0.00020964360587005793
627,0.00020559210526316374
628,0.0008232146532208828
629,0.003286095707537462
630,0.0008196721311475308
631,0.0014317856412354724
632,0.00020387359836904206
633,0.0016299918500407573
634,0.0004089979550102596
635,0.008149959250203787
636,0.0014303228442991145
637,0.0008163265306122547
638,0.0006114961271912467
639,0.0006061830672863255
640,0.0006061830672863255
641,0.0016025641025640969
642,0.006805444355484358
643,0.004802881729037423
644,0.000796019900497491
645,0.002170909808565269
646,0.0007869368483178762
647,0.0
648,0.00216962524654829
649,0.0005733944954128267
650,0.00037278657968309314
651,0.00018433179723498228
652,0.0029390154298309934
653,0.0007334066740006806
654,0.36893382352941173
655,0.023853211009174258
656,0.01557917888563054
657,0.0014649331624244644
658,0.0007319304666056903
659,0.004059789629082822
660,0.0
661,0.016721793458287393
662,0.00036771465342888554
663,0.007902959014887023
664,0.0005514705882353477
665,0.0016438356164383272
666,0.0005472455308281887
667,0.002188183807439792
668,0.0010934937124111865
669,0.0032834731849690213
670,0.0021668472372697867
671,0.0021660649819494893
672,0.0003581661891117749
673,0.0008960573476702871
674,0.0017943656917279727
675,0.00017825311942953892
676,0.0012486621476989201
677,0.000355239786856143
678,0.0019520851818988216
679,0.0015991471215351938
680,0.0
681,0.0023102896747823065
682,0.0024626209322778925
683,0.0007023705004389758
684,0.0015756302521008347
685,0.0003493449781659663
686,0.0010520778537611575
687,0.0003502626970227629
688,0.00017461148943598293
689,0.000514933058702316
690,0.0001716148961730113
691,0.00034317089910773646
692,0.0012008920912678356
693,0.0032651658360542957
694,0.00033846674564219636
695,0.0
696,0.004232983406705082
697,0.0003382949932341228
698,0.0018707482993197688
699,0.0010174665083940715
700,0.0005083022704167606
701,0.0013502109704641718
702,0.0008426019548365415
703,0.0021699215489902057
704,0.0008344459279038263
705,0.0008279516476237259
706,0.0014915478952601813
707,0.0018236074270556735
708,0.0004957858205255627
709,0.0016559032952475627
710,0.0019844551017033085
711,0.00016531658125307214
712,0.0111314171789334
713,0.0016589250165892633
714,0.004491017964071808
715,0.0008318083513558783
716,0.0014930325149302703
717,0.0024904532624937525
718,0.0013074031704526368
719,0.0075298739564576556
720,0.0009682104243988743
721,0.0011275773195876804
722,0.002893890675241151
723,0.001928020565552746
724,0.0003206155819173162
725,0.0024053880692751495
726,0.00047747891134808373
727,0.00016002560409666966
728,0.0012878300064391723
729,0.00016134236850595673
730,0.005016993040945161
731,0.0001615508885298711
732,0.0003223207091055391
733,0.004827808175088544
734,0.00016110842597072406
735,0.010504201680672232
736,0.0008047642040881486
737,0.00063785680114814
738,0.0006331117442228695
739,0.00031595576619269927
740,0.12033523086654019
741,0.0007887679444706919
742,0.2515454113171659
743,0.0012490241998438512
744,0.0003125976867771607
745,0.003301367709479641
746,0.0
747,0.002709595154606337
748,0.0
749,0.0004790801660811139
750,0.0006398976163813908
751,0.0006327111673520847
752,0.0011098779134295356
753,0.0007903888713246543
754,0.0006329113924050667
755,0.3887915936952715
756,0.0024159452385745794
757,0.0020181634712411745
758,0.16023558082859468
759,0.23418872499494847
760,0.00062597809076681
761,0.0010954616588418897
762,0.0001566906925728473
763,0.0017485296455252985
764,0.00015817779183802116
765,0.002210293653299611
766,0.00031530821377900864
767,0.001102362204724372
768,0.0011032308904649346
769,0.0003139224611521385
770,0.0012554927809165228
771,0.0006274509803921857
772,0.0003131850923896451
773,0.002361460957178818
774,0.00030983733539891034
775,0.0
776,0.006922011998154121
777,0.0012324757356340088
778,0.0012383900928792935
779,0.0001531159087428957
780,0.0007669888019634641
781,0.001536098310291889
782,0.0001521838380763585
783,0.006890215893431306
784,0.0020003077396522073
785,0.00015353907569481962
786,0.003073140749846326
787,0.0
788,0.002929386370644438
789,0.0003065603923972926
790,0.002447231569287278
791,0.0013951325375910484
792,0.000461822660098532
793,0.0
794,0.0006093845216331717
795,0.0016876342436330516
796,0.00045913682277320955
797,0.00877327997537325
798,0.01183159188690841
799,0.001540120129370104
800,0.00046125461254609146
801,0.0020092735703245435
802,0.00015396458814476155
803,0.0010844306738961862
804,0.0006167129201356536
805,0.0016928285626346407
806,0.0007699414844472008
807,0.0013867488443759513
808,0.005244231345519879
809,0.0023970037453183712
810,0.00029890898221496265
811,0.0007463800567248935
812,0.0007563152321887756
813,0.005283018867924483
814,0.0010628606134224228
815,0.00030349013657060553
816,0.0006065200909780577
817,0.00046332046332042687
818,0.00015353907569481962
819,0.000461822660098532
820,0.0004604051565377798
821,0.0006136851795028875
822,0.0023006134969325576
823,0.0015295197308045072
824,0.03877270645702946
825,0.005308660700743206
826,0.0013642564802183177
827,0.0007617306520414369
828,0.0010732904017172196
829,0.00015398829688939575
830,0.0026206258671188642
831,0.0009293680297397522
832,0.026323939300092913
833,0.0018685767673621845
834,0.02323026212525503
835,0.0010970067387556792
836,0.0003133322888924095
837,0.0004697040864255486
838,0.011431255872220492
839,0.0018826482585503346
840,0.001098556183301902
841,0.0012580594433087011
842,0.0007859163784973422
843,0.0009462229932187816
844,0.0006310143555765535
845,0.0036369386464263354
846,0.0009526833915528554
847,0.005093919134033786
848,0.00015878056525886475
849,0.0070933165195460335
850,0.0004737839545166933
851,0.0014245014245014564
852,0.0015830299192655106
853,0.0012640227524095549
854,0.0003134304967873369
855,0.0009376465072667983
856,0.0009385265133740051
857,0.0014122077514514553
858,0.0012692368713310698
859,0.0
860,0.00047281323877068626
861,0.005505741702060751
862,0.0007883948281299791
863,0.0006395906619763858
864,0.0016064257028112205
865,0.0011230547088079135
866,0.0033729521362030335
867,0.0014247269273389707
868,0.002060875079264446
869,0.0009514747859181716
870,0.001588814744200806
871,0.034466327827191834
872,0.0014206787687450761
873,0.0033217336285985555
874,0.0004718464926077859
875,0.0003143171460002758
876,0.05126182965299686
877,0.0004823151125401548
878,0.0012724669953873002
879,0.000796558865700181
880,0.4627940470475276
881,0.00047747891134808373
882,0.0003185727938833649
883,0.0004770233741453467
884,0.0012696397397238268
885,0.0029921259842519143
886,0.0007741136398823345
887,0.00047125353440147233
888,0.012124074948826946
889,0.02901998097050429
890,0.0014166535495041543
891,0.0011018416496143546
892,0.00015547263681592316
893,0.002338634237605275
894,0.00046963055729487557
895,0.0012783636944710963
896,0.0
897,0.0011039268254218193
898,0.0009432479169941832
899,0.0004752098843655572
900,0.0004758128469468659
901,0.001435864709636303
902,0.0003181167488468528
903,0.00031801558276356445
904,0.0011150047785919437
905,0.00063785680114814
906,0.016478190630048517
907,0.0003174603174602719
908,0.002519288301054967
909,0.04683325475404687
910,0.003939489442168265
911,0.0009505703422053591
912,0.0019041574103458858
913,0.00015857913098638043
914,0.0014324367340442512
915,0.0009523809523809268
916,0.0004790036723615332
917,0.00031948881789134465
918,0.01721389862926359
919,0.00048046124279310654
920,0.25132148005766464
921,0.0012793858947705017
922,0.0007984669434685232
923,0.00046809174598216874
924,0.0014016508332035382
925,0.0012360939431397266
926,0.0020274485339987214
927,0.016531503431066796
928,0.0014018691588785215
929,0.0012075471698113072
930,0.0012028266426101775
931,0.0006023189278723251
932,0.00015165301789510366
933,0.10912728951823913
934,0.11802575107296143
935,0.0007624275693809413
936,0.001973284760170002
937,0.00045351473922905505
938,0.0012378152560730271
939,0.000768285187461637
940,0.2849015990159902
941,0.00015257857796768803
942,0.004424103737604934
943,0.00045801526717559327
944,0.0012154360376784856
945,0.0015250876925423373
946,0.001680672268907557
947,0.00030339805825241317
948,0.033700980392156854
949,0.0009115770282588365
950,0.0010625379477838814
951,0.005313496280552554
952,0.0001518833535844033
953,0.001069028711056852
954,0.001828153564899404
955,0.0001521838380763585
956,0.0003028926245646213
957,0.052352852171281605
958,0.0006111535523299905
959,0.0
960,0.0009135200974421664
961,0.0009137983551629203
962,0.006821282401091366
963,0.006214004243710214
964,0.0007555152614082683
965,0.0007638252367858644
966,0.007468373723517718
967,0.0007554011179936593
968,0.0006008712633318591
969,0.009629852542882955
970,0.0018075011296881938
971,0.0006063362134303141
972,0.000910332271279013
973,0.0010615711252653925
974,0.001209555488357994
975,0.0018184573420215733
976,0.00045351473922905505
977,0.001217285453438799
978,0.10139756170086234
979,0.00029607698001477
980,0.001777514442304895
981,0.0005914534969687635
982,0.0
983,0.003733014782738575
984,0.0001472320376914027
985,0.007381163271331537
986,0.00044523597506673784
987,0.004830188679245229
988,0.14845516201959308
989,0.0007499625018748679
990,0.0010464942442816039
991,0.001184132622853773
992,0.0008809279107326873
993,0.01748148148148143
994,0.001185185185185178
995,0.0007429420505200568
996,0.06692387594598603
997,0.002231146809460016
998,0.0008941877794337305
999,0.001959306706857622
1000,0.0007533524182612439
1001,0.00029837386244968567
1002,0.0020942408376963817
1003,0.001498127340823996
1004,0.0005994305409861012
1005,0.000752785305630832
1006,0.0
1007,0.001348314606741563
1008,0.0007485029940119681
1009,0.00029873039581773675
1010,0.00136446331109763
1011,0.0019545932942414135
1012,0.09376408715251694
1013,0.0015019525382997667
1014,0.028266426101338116
1015,0.0004525569467491719
1016,0.010692771084337305
1017,0.0010546933855657414
1018,0.0013511484762047665
1019,0.0010575615651911008
1020,0.0006094773731525338
1021,0.001171817782334883
1022,0.00043731778425659673
1023,0.0005685856432124936
1024,0.0005683432793407439
1025,0.3083965097983121
1026,0.0005605381165919576
1027,0.0005612459660445657
1028,0.0013581420616596285
1029,0.0006688068485821708
1030,0.01195002715915261
1031,0.0
1032,0.000966850828729271
1033,0.24126160567995636
1034,0.0005418585749119575
1035,0.0005425935973955021
1036,0.0002711864406779174
1037,0.0005511160099200829
1038,0.0016804369135975383
1039,0.001367989056087593
1040,0.0006801795674058475
1041,0.0011795543905636086
1042,0.0009165902841430373
1043,0.001317696666227386
1044,0.000647752299520632
1045,0.0010353306587291833
1046,0.0007666751852798415
1047,0.001276161306789203
1048,0.0009066183136899886
1049,0.00025634452704437205
1050,0.0014467973168486026
1051,0.00039184952978055243
1052,0.002489844057135371
1053,0.014886049268871049
1054,0.0007842112142203428
1055,0.0005249343832021136
1056,0.0016848107827890368
1057,0.0003885507058670745
1058,0.0010329244673983329
1059,0.0012858428700013302
1060,0.0024576380804552933
1061,0.008438818565400852
1062,0.031833290718486285
1063,0.0016679497049012504
1064,0.000385257480416068
1065,0.0019334880123743625
1066,0.0
1067,0.0014996250937265865
1068,0.04334249313015237
1069,0.06702246493732156
1070,0.0009913258983891282
1071,0.008413758970551855
1072,0.0006181998021760338
1073,0.001113172541743923
1074,0.01250773993808052
1075,0.0008692412765428648
1076,0.0015126685995210387
1077,0.000625390869293363
1078,0.0016307074761665596
1079,0.0009978795060496815
1080,0.0008733624454148048
1081,0.0007467330429371533
1082,0.0012442453651859697
1083,0.0006221226825929849
1084,0.00037234702742960923
1085,0.0008680555555555802
1086,0.006474103585657365
1087,0.0006153088850603394
1088,0.0002453385672227526
1089,0.07079646017699115
1090,0.0013437576349865088
1091,0.0008562691131498434
1092,0.0012003360941063024
1093,0.012815948736205063
1094,0.0010642071656615792
1095,0.005210183540556579
1096,0.0008371203061469101
1097,0.0015410146989094375
1098,0.09768250289687141
1099,0.0075083747256555755
1100,0.001268596470995309
1101,0.0002329916123019471
1102,0.006724637681159384
1103,0.0027994867607604723
1104,0.0006984866123399547
1105,0.00023280176929341145
1106,0.0008221752407798766
1107,0.012065464102257839
1108,0.0004768148766240987
1109,0.0033420864168058895
1110,0.1276544977332379
1111,0.000954198473282486
1112,0.0003587658454915488
1113,0.000833531793284159
1114,0.0010721944245889459
1115,0.025274201239866456
1116,0.011560004767012244
1117,0.0007174458926222371
1118,0.0010759115361625993
1119,0.001434034416825991
1120,0.0015526095784067495
1121,0.00011924636298588087
1122,0.001434377241214424
1123,0.0004781257470715117
1124,0.0013142174432496656
1125,0.00023598820059000936
1126,0.00140696447414701
1127,0.0005804504295333635
1128,0.0005803830528148257
1129,0.00034814900777535573
1130,0.0855646100116414
1131,0.12244897959183676
1132,0.010334417092429216
1133,0.002086472701982145
1134,0.0009305571711062388
1135,0.0003477857639694326
1136,0.002679091438555603
1137,0.006607163556276774
1138,0.00046328468844103465
1139,0.0010391409767924742
1140,0.004721326577614038
1141,0.005062126092959085
1142,0.004830917874396157
1143,0.04462847941108816
1144,0.0
1145,0.0012597343105817949
1146,0.003662165255207128
1147,0.009943993599268452
1148,0.0062893081761006275
1149,0.014863937800137172
1150,0.00011190689346463056
1151,0.009837898267188394
1152,0.0004466778336125188
1153,0.0003365492483733412
1154,0.4477880080844374
1155,0.002021109364473417
1156,0.0003341129301703827
1157,0.000556792873051215
1158,0.0013385387618516376
1159,0.0074880871341048705
1160,0.0024997159413703285
1161,0.0010177541558294978
1162,0.0011316057485571962
1163,0.011025726695623073
1164,0.015122873345935761
1165,0.0013391362571141263
1166,0.18447794528196537
1167,0.037899899676736126
1168,0.0014487908168950847
1169,0.0007797705246741504
1170,0.0008935552328828145
1171,0.0004472271914132131
1172,0.0014719202898550998
1173,0.0011349449551696367
1174,0.0024963122659706904
1175,0.0005640794223826795
1176,0.0011267605633802358
1177,0.0013516557783284089
1178,0.00033825684970123504
1179,0.0003365492483733412
1180,0.0011215791834903177
1181,0.0006721182928195457
1182,0.0006663705019991362
1183,0.0007788161993769194
1184,0.0007683863885840081
1185,0.0006586892084751161
1186,0.000879410794767499
1187,0.0009790057652562245
1188,0.014560980950295566
1189,0.0011916368757447504
1190,0.000867490782910485
1191,0.00043639537420903096
1192,0.00032206119162636604
1193,0.0016274275794727622
1194,0.0005421817393189698
1195,0.0006501950585175997
1196,0.0006554511688878772
1197,0.051615015277171494
1198,0.0005483658697083005
1199,0.00021795989537920502
1200,0.0014170481796380585
1201,0.0005453157378122464
1202,0.0008756567425569628
1203,0.005805674224997226
1204,0.0005479452054794054
1205,0.0012049512542446905
1206,0.021514818880351227
1207,0.0005472255663784287
1208,0.0007627765064835978
1209,0.03966870095902353
1210,0.0007668711656442229
1211,0.0007677122175915319
1212,0.05389418337167273
1213,0.001517944269760374
1214,0.0005323112956456821
1215,0.0005315190815350368
1216,0.0005258729490954517
1217,0.0013803355277128837
1218,0.0013778484366719912
1219,0.0
1220,0.0005218117303277259
1221,0.0021863612701717994
1222,0.0010486577181207934
1223,0.0008490766291657792
1224,0.0071451087527582
1225,0.12318148030158227
1226,0.001051524710830698
1227,0.008723068838675796
1228,0.027263157894736878
1229,0.0015893197711379647
1230,0.0006352567496029637
1231,0.0015899936400254333
1232,0.0003185727938833649
1233,0.0007429420505200568
1234,0.0003171247357294238
1235,0.0008502497608672277
1236,0.00959385992964501
1237,0.0004289084280506561
1238,0.0006423982869379063
1239,0.0013929068895317531
1240,0.0008560727661851564
1241,0.0003171917953055381
1242,0.0013878509661577887
1243,0.0011730830756104815
1244,0.0007469056764831672
1245,0.006191289496157104
1246,0.0028821520068317286
1247,0.0007468259895444529
1248,0.0007478632478632452
1249,0.0006410256410256387
1250,0.0006468305304010435
1251,0.0014025245441795509
1252,0.0008634646519157796
1253,0.0016103059581320522
1254,0.0007382408774520011
1255,0.0005273705305347542
1256,0.0014800718892060694
1257,0.007719149836100225
1258,0.0007407407407407085
1259,0.0012581253931641667
1260,0.002721373246807657
1261,0.0002088336639866073
1262,0.001147028154327434
1263,0.00042247570764686326
1264,0.0022135553915885176
1265,0.0013700073769628007
1266,0.0005271481286240887
1267,0.00042074261070790264
1268,0.0004227436060029177
1269,0.001689545934530079
1270,0.0006327778949588581
1271,0.0010602205258694042
1272,0.04149465438763633
1273,0.0008487163165712408
1274,0.0019100169779286968
1275,0.02527075812274371
1276,0.00010593220338983578
1277,0.000849256900212314
1278,0.004052468806654552
1279,0.0008541533205210783
1280,0.001280819724623794
1281,0.0051210924997332485
1282,0.0010695187165775666
1283,0.00084405992825487
1284,0.14418506390620045
1285,0.0013721764830061378
1286,0.0008452192287374816
1287,0.0004228776826302738
1288,0.00020977554017198585
1289,0.000625390869293363
1290,0.0023856446426718803
1291,0.0002054020745609897
1292,0.0008328128253175526
1293,0.0005205622071837723
1294,0.0007274994803575519
1295,0.0006229235880398365
1296,0.0013481281758789265
1297,0.00030956557630790194
1298,0.0009359400998336653
1299,0.0005225752508360992
1300,0.0005264266161296716
1301,0.0011541286328822231
1302,0.00031188273209270534
1303,0.001665799062988027
1304,0.001144283782378075
1305,0.050568241059326446
1306,0.0014632107023411223
1307,0.0011469085601084616
1308,0.003024929592156056
1309,0.00041425020712515526
1310,0.0006229235880398365
1311,0.00010467915837952813
1312,0.082419304293325
1313,0.0013526167932577104
1314,0.0016386726751331793
1315,0.0012286270093171403
1316,0.0009209045328967269
1317,0.00833676410045281
1318,0.0002051702913418163
1319,0.001337448559670773
1320,0.0014419610670511895
1321,0.0004145507306456686
1322,0.0007261410788381717
1323,0.00837082766558539
1324,0.0006304507723021713
1325,0.0012581253931641667
1326,0.0011536444677503477
1327,0.0007352941176470562
1328,0.0042913962738120315
1329,0.002409386130316382
1330,0.0006265009919599329
1331,0.0021948160535116834
1332,0.005338078291814985
1333,0.00031354515050163734
1334,0.00031341412452989825
1335,0.041085916371957576
1336,0.0002059732234809264
1337,0.0013366234834464308
1338,0.09499794153972829
1339,0.008516314385388912
1340,0.00061747452917571
1341,0.007206094296891119
1342,0.0008260196179659118
1343,0.0012381345439538283
1344,0.0006193228736581791
1345,0.0011554621848739455
1346,0.0004198152812762146
1347,0.0009552112078115016
1348,0.001146072098353823
1349,0.001449575481466181
1350,0.00030358227079541056
1351,0.002022040238600753
1352,0.0008094708084589453
1353,0.009604691133353604
1354,0.0011095420617308616
1355,0.0007050765511683599
1356,0.0028211586901762953
1357,0.001331967213114793
1358,0.00030425963488844854
1359,0.0025813113061434745
1360,0.00020356234096696735
1361,0.0021422013669284423
1362,0.027079303675048405
1363,0.0004058853373921645
1364,0.0011186819892199384
1365,0.0006091370558375386
1366,0.0012185215272136896
1367,0.0010257462303826514
1368,0.0024592683676606386
1369,0.0007162590811419234
1370,0.001534056044180776
1371,0.0011147142278070676
1372,0.0006100660904931887
1373,0.000406338886631441
1374,0.19663779928680591
1375,0.0007126132546065866
1376,0.0007134121483897138
1377,0.00030687397708673014
1378,0.0005096839959225496
1379,0.0009220366765699817
1380,0.0008264462809917106
1381,0.0007208320461332685
1382,0.0021624961383998054
1383,0.0005146150679291583
1384,0.0054448325457160385
1385,0.0007177278786014707
1386,0.0011275112751127914
1387,0.0006223420806970026
1388,0.0008227913195515413
1389,0.00020552872263901456
1390,0.005677126341866234
1391,0.001343252738169043
1392,0.007431874483897594
1393,0.0005164222268126961
1394,0.0007228418009087578
1395,0.00662046136340122
1396,0.000309981401115933
1397,0.00020848535390394218
1398,0.007509386733416723
1399,0.0050161981398265665
1400,0.0004151100041510647
1401,0.005398110661268607
1402,0.0008297033810412691
1403,0.002264073273644085
1404,0.006980802792321161
1405,0.0007170661749641427
1406,0.0006121824303642054
1407,0.002243524372832928
1408,0.0004079135223332697
1409,0.00226151315789469
1410,0.0007181696932389015
1411,0.0008210180623974273
1412,0.0020641965115079097
1413,0.0010330578512396382
1414,0.0010365916865346936
1415,0.0008297033810412691
1416,0.0023908523908523494
