pos,200724_20-08518_HIV10-02405_FL24_S14_L000
243,0.33333333333333337
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.16666666666666663
256,0.33333333333333337
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.25
277,0.0
278,0.25
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.33333333333333337
287,0.33333333333333337
288,0.0
289,0.0
290,0.33333333333333337
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.5
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.5
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.5
485,0.0
486,0.08333333333333337
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.006535947712418277
494,0.0
495,0.005464480874316946
496,0.0
497,0.0030030030030030463
498,0.00887573964497046
499,0.0056022408963585235
500,0.0012269938650306678
501,0.004479283314669624
502,0.0009671179883945502
503,0.0009652509652510188
504,0.0026595744680850686
505,0.0016722408026755842
506,0.009771986970684043
507,0.0016000000000000458
508,0.003968253968253954
509,0.0
510,0.0
511,0.0020949720670391248
512,0.003469812630117919
513,0.0020790020790020236
514,0.0006506180871828082
515,0.001948051948051921
516,0.0011267605633802358
517,0.0
518,0.001115448968209698
519,0.0
520,0.0011148272017836858
521,0.003755364806867001
522,0.0
523,0.001029866117404743
524,0.0010288065843621075
525,0.00563524590163933
526,0.0027919962773382823
527,0.0009263547938860306
528,0.001379944802207933
529,0.0
530,0.0009182736455464191
531,0.0004576659038901809
532,0.001776198934280604
533,0.0
534,0.001310615989515096
535,0.0030554343081623525
536,0.0016913319238900382
537,0.0008136696501220841
538,0.0032064128256512614
539,0.0
540,0.0023800079333597957
541,0.0011857707509881354
542,0.004268529297632884
543,0.004647560030983766
544,0.0010589481115425015
545,0.00347947112038971
546,0.006851549755301778
547,0.00476039352586477
548,0.4264751795192008
549,0.005960828839057575
550,0.011957730812013345
551,0.005033112582781496
552,0.0010452051215050773
553,0.0002580645161290862
554,0.006199948333763916
555,0.008778724502969237
556,0.0007329587099926815
557,0.002201027146001455
558,0.00024108003857281624
559,0.002171814671814709
560,0.0011882129277566156
561,0.00047449584816128265
562,0.00047136460051855344
563,0.000689972401103911
564,0.0022999080036798514
565,0.0017965416573096915
566,0.012290502793296132
567,0.001094091903719896
568,0.00108061378863189
569,0.0008641175199827211
570,0.004850274145929978
571,0.0012526096033402823
572,0.0020828993959591813
573,0.004070832485243203
574,0.0016293279022403517
575,0.0054733427934320344
576,0.0012158054711246535
577,0.005466693662684707
578,0.002408671216378999
579,0.00019920318725097363
580,0.0019916351324437143
581,0.0003908540160250107
582,0.0011741682974559797
583,0.00037565740045075735
584,0.0005621135469364713
585,0.003162202380952328
586,0.0009223390518354746
587,0.0036893562073417874
588,0.00035868005738881603
589,0.0005382131324004336
590,0.0012520121624038927
591,0.0008895214374666782
592,0.002134471718249764
593,0.00017736786094357804
594,0.0014181882644921373
595,0.0012391573729864103
596,0.001216333622936605
597,0.0008539709649871829
598,0.0020311442112389555
599,0.0032143461343258073
600,0.0011804384485666342
601,0.0021915037086985834
602,0.0006601749463608364
603,0.0028048176868503694
604,0.04540331669618414
605,0.0048223758238225
606,0.036247666459240824
607,0.0023137436372050457
608,0.0027535566773749798
609,0.0009193993257737842
610,0.0015342129487573297
611,0.003983453347632948
612,0.007201961385228328
613,0.0030740854595757705
614,0.0013776213072095311
615,0.006447651212772465
616,0.0019353878219443565
617,0.0028294862248696706
618,0.0008883624518803979
619,0.4387603795966786
620,0.0011766436240623346
621,0.004247217340363263
622,0.0019033674963396807
623,0.001025490770583115
624,0.0022007042253521236
625,0.007391304347826089
626,0.0004342162396873128
627,0.001421262080727681
628,0.0018489546294979675
629,0.002266288951841333
630,0.00042360914995764887
631,0.0011293054771315258
632,0.0004223567506687065
633,0.0022513015336991238
634,0.0011301031219098645
635,0.000844000562667091
636,0.0007051191651389344
637,0.0002814522938362485
638,0.0005626670417779867
639,0.0006995942353434925
640,0.0006988120195667857
641,0.0009681881051175623
642,0.001107419712070845
643,0.005813148788927358
644,0.0015134837644469323
645,0.001502116618872007
646,0.002314499659632374
647,0.00027199782401743366
648,0.0025913802509547335
649,0.0005307855626327518
650,0.0003932878867330958
651,0.0011718750000000444
652,0.00390625
653,0.000779423226812126
654,0.12117662371469473
655,0.015998959417273695
656,0.0009057971014492239
657,0.0018104228630544394
658,0.001163843269106457
659,0.0018153526970954292
660,0.01743429612282066
661,0.0007795244900610232
662,0.0018210197710718523
663,0.0018179457213348682
664,0.0009036922282468218
665,0.001923570146191378
666,0.0036895674300254644
667,0.003686284479471169
668,0.0024274945700779593
669,0.003926038500506546
670,0.003899371069182367
671,0.01191820348764272
672,0.0004968944099379424
673,0.000746454341876035
674,0.0006216585851051004
675,0.0008612204724409711
676,0.0030788177339901024
677,0.00012247397428044593
678,0.003316138540899072
679,0.002715714109369216
680,0.00159921269528851
681,0.0027173913043477826
682,0.003434318655709534
683,0.0007355645457889359
684,0.001225490196078427
685,0.0006096817461285209
686,0.0009759668171281932
687,0.0012199585214103248
688,0.000244140625
689,0.0008458192363460793
690,0.001207000603500319
691,0.00024183796856103168
692,0.0012097749818533732
693,0.0024221872350732587
694,0.0009585430146177298
695,0.002036415908001965
696,0.003713909188930109
697,0.0008385241974125934
698,0.002287778446718791
699,0.0008411439557798328
700,0.0013197360527894553
701,0.001912731619844621
702,0.000955566172957445
703,0.0014236564242495753
704,0.0008306633440132716
705,0.0
706,0.0010598210080075
707,0.0020047169811320265
708,0.0010580766517752638
709,0.002707474985285452
710,0.002351281448389364
711,0.0007047216349541641
712,0.004134183793999546
713,0.002476123098691163
714,0.000945514714572715
715,0.0007090522335145844
716,0.0009426181218333829
717,0.00365609152022639
718,0.0010450534138412015
719,0.002559627690517763
720,0.0003446295232625296
721,0.00034427358274047304
722,0.001838446512696823
723,0.0017243361305897542
724,0.0
725,0.006652139006766866
726,0.00011411617026135801
727,0.0013778849466069554
728,0.0010410641989588854
729,0.000927428703918376
730,0.004538577912254205
731,0.0005806526535826473
732,0.0012747711206396728
733,0.0012741804702883774
734,0.0012762501450284125
735,0.012109920819748488
736,0.004889406286379461
737,0.0006971070059254014
738,0.0013916270439522371
739,0.0009266767056642644
740,0.0019657724329325
741,0.0011520737327188613
742,0.0018550724637681482
743,0.0003439578078422434
744,0.0001149821777624016
745,0.0037037037037036535
746,0.0019601060763287936
747,0.0023280176929344476
748,0.00023269342641074608
749,0.0012853470437017567
750,0.0003528166529460641
751,0.0014084507042253502
752,0.0009441756166647108
753,0.0005867167331612411
754,0.012256923983500312
755,0.014643861293345828
756,0.00245069436340295
757,0.0023323615160349975
758,0.0019829697888720244
759,0.006423732772716684
760,0.001376304622089708
761,0.002631880077812121
762,0.0011527377521614035
763,0.0002314279102059169
764,0.012695427295168704
765,0.0028208744710860323
766,0.00023369946249118811
767,0.002123893805309751
768,0.0007026583909123252
769,0.00011634671320537304
770,0.0012796649604467358
771,0.004998837479655904
772,0.06528293135435992
773,0.0034977264777894534
774,0.0008033050263943631
775,0.0031930664842056977
776,0.0009069266523069608
777,0.0010295126973233204
778,0.001957623215108284
779,0.0020557332115120897
780,0.002740977615349527
781,0.002283887175973498
782,0.00022471910112364935
783,0.002603282399547213
784,0.002511128866567791
785,0.0022954206358315465
786,0.0025200458190148822
787,0.0018165304268846771
788,0.004592949822023185
789,0.0013767783386874344
790,0.00319452367370221
791,0.0016256386437528692
792,0.0005794414184725483
793,0.0002326392927765042
794,0.0004589787722317773
795,0.0011606313834725546
796,0.000346420323325658
797,0.0015172735760971001
798,0.0005824790307549232
799,0.0018702513150204991
800,0.0011660447761193682
801,0.0023493480559144686
802,0.0002338634237605275
803,0.0008227550540668149
804,0.00011720581340834979
805,0.0024593043681929716
806,0.00046849379245728073
807,0.004568349537308225
808,0.0023983554134308083
809,0.002519757187034677
810,0.0007971757203052432
811,0.010799136069114423
812,0.0010416666666667185
813,0.0032246919267534535
814,0.0006973500697350365
815,0.001156203029251901
816,0.0011532695190865638
817,0.0016597510373443924
818,0.0007094714437744232
819,0.000594388968140791
820,0.0008272276057669226
821,0.001181195369714172
822,0.004005655042412792
823,0.0034843205574912606
824,0.0008183306055646877
825,0.0029850746268657025
826,0.001435750179468731
827,0.0008446965126100991
828,0.0021574973031284195
829,0.004689190813995436
830,0.0024000960038401686
831,0.00358594310303606
832,0.00036571985858835365
833,0.0034108904860519207
834,0.005830195554475837
835,0.001828153564899404
836,0.00024265954865321238
837,0.0008477655322756128
838,0.0028950542822677727
839,0.0009659502535619424
840,0.012545235223160422
841,0.0010818608005770392
842,0.06990990990990986
843,0.0030048076923077094
844,0.0005988023952095967
845,0.002653479676757886
846,0.004968492486669862
847,0.0012196609342602915
848,0.001951695535496456
849,0.006753497346840276
850,0.013048205871692642
851,0.0009743027645841007
852,0.0009750152346130747
853,0.0017031630170316614
854,0.0008478682170542928
855,0.006155703077851515
856,0.0012086052695189364
857,0.0014534883720930258
858,0.002584933530280664
859,0.000730638090599145
860,0.0006065752759917276
861,0.001697792869269965
862,0.0004851425106124907
863,0.0028179367802009248
864,0.013543462201428214
865,0.0013543462201428547
866,0.0033243043585323706
867,0.007102443722162066
868,0.0009608455440788255
869,0.0010817307692307931
870,0.003228892609423606
871,0.14208655142822113
872,0.14518300893622227
873,0.08255339572834175
874,0.0008382229673092878
875,0.0008352225271447411
876,0.04729891956782717
877,0.004884004884004867
878,0.006224066390041472
879,0.0007280669821623231
880,0.0009681713663318714
881,0.0019462352511859793
882,0.008312251535959492
883,0.00024090580582991628
884,0.0014142604596346642
885,0.0023410979749503014
886,0.000344392147858974
887,0.00022789425706470912
888,0.001714873670972894
889,0.03211745813259925
890,0.0018097500282773238
891,0.00045745654162854255
892,0.0017955336101447283
893,0.0019537984139753606
894,0.0005729345708720412
895,0.002000941619585639
896,0.0007098911500236227
897,0.0011746740279572343
898,0.0015256425302194732
899,0.0004750029687685675
900,0.0003563791874554578
901,0.0019240019240018835
902,0.00011993283761091433
903,0.0008388256440983177
904,0.0024009603841537164
905,0.0013129625208880835
906,0.001922152811148492
907,0.0009496676163343043
908,0.0012994683992911815
909,0.0049528301886792025
910,0.0044585239938989
911,0.0008254716981132004
912,0.001887014978181334
913,0.002243741143127087
914,0.0023707918444760834
915,0.00378250591016549
916,0.007449237053946844
917,0.0007218479307026238
918,0.0011976047904191933
919,0.0018105009052504784
920,0.0010852526226938775
921,0.004714130303396624
922,0.0008438818565400519
923,0.0007145409074669207
924,0.0013036264517658491
925,0.0018850141376060003
926,0.0008280104092737162
927,0.004846908618039936
928,0.0005906674542233148
929,0.0022121317964838294
930,0.0067254174397031186
931,0.0011621150493899002
932,0.0007026583909123252
933,0.004029390850912584
934,0.005194191949002502
935,0.00035323207347226493
936,0.0020002353218026014
937,0.0007040600797935115
938,0.0011933174224343368
939,0.006233094202046319
940,0.005056444026340534
941,0.0005872680291284516
942,0.0011727453969743173
943,0.004234297812279464
944,0.0010554708572768634
945,0.0021028037383177267
946,0.0047752154670394065
947,0.0008036739380022917
948,0.0011398609369657198
949,0.24599465954606137
950,0.006016847172081841
951,0.002622091117666314
952,0.25519807397680017
953,0.12057824991786226
954,0.03636962971102076
955,0.0006565988181220783
956,0.0005506001541680794
957,0.0009970089730807485
958,0.00136986301369868
959,0.0
960,0.003719986472776493
961,0.001799775028121453
962,0.029089281718505222
963,0.003022162525184724
964,0.016765396222197415
965,0.00022634676324129188
966,0.0010133993919603235
967,0.004973474801061029
968,0.001097574360662934
969,0.0013262599469495706
970,0.031765091147254676
971,0.000661084178051996
972,0.01320858558062743
973,0.002858713578889449
974,0.21635206076175584
975,0.0063758389261745485
976,0.0010046885465505584
977,0.0026800670016750017
978,0.009644892590968901
979,0.0077143486885606904
980,0.0014377350143773837
981,0.001103752759381904
982,0.000993377483443747
983,0.00044130626654903526
984,0.03621908127208484
985,0.0007749363445145319
986,0.0006687472135532557
987,0.003853127833182257
988,0.0009022217209879724
989,0.0016895697229105666
990,0.0015751575157515463
991,0.0010044642857143238
992,0.0011165698972755989
993,0.006361607142857162
994,0.0005582226191804818
995,0.003022500839583553
996,0.0016688918558077637
997,0.0016761649346295204
998,0.0004473272198612932
999,0.004279279279279291
1000,0.0004493877092461851
1001,0.00044106296173773707
1002,0.004189636163175359
1003,0.0030915314121673365
1004,0.00044135495972641436
1005,0.008765117053145421
1006,0.002429865252926877
1007,0.0007727122198918357
1008,0.002001334222815232
1009,0.000778123610493564
1010,0.004195487016668609
1011,0.0036929274843330306
1012,0.009621839337659477
1013,0.0008966599417170595
1014,0.00044832997085852977
1015,0.0006765136994023591
1016,0.0011256190904997965
1017,0.0014623172103487292
1018,0.001538292495330218
1019,0.0008785416209092789
1020,0.0008900756564308443
1021,0.003517643179069996
1022,0.0005495109352675609
1023,0.0012881064834693312
1024,0.0007506702412868327
1025,0.0018203233750937464
1026,0.001907790143084287
1027,0.0005414771496642379
1028,0.0005257070760172899
1029,0.0008400714060695647
1030,0.0013779944880220052
1031,0.0007366870132603509
1032,0.001075731497418242
1033,0.006140815246161946
1034,0.000954198473282486
1035,0.009198844796234895
1036,0.0006412311638345214
1037,0.000763025942882023
1038,0.0017488250081976187
1039,0.0011781086001927399
1040,0.0009607173356105392
1041,0.002513878705352468
1042,0.0009446835310170654
1043,0.00211438841315148
1044,0.0028084044102351102
1045,0.0006242846738112595
1046,0.0006130581383467781
1047,0.0024514811031665085
1048,0.0005196424859696958
1049,0.002158939035673879
1050,0.008932324506095046
1051,0.0015723270440252124
1052,0.001154613204576438
1053,0.0021240441801189114
1054,0.000842903803603412
1055,0.0005329922183135993
1056,0.0017883442036608077
1057,0.0014667365112623898
1058,0.001469353484466862
1059,0.006272214091574302
1060,0.0019907795473596
1061,0.006366103109997967
1062,0.03911370019764904
1063,0.0014648948414774932
1064,0.0020940215684221997
1065,0.0027417483918591445
1066,0.0022988505747126853
1067,0.002693742229589735
1068,0.004043965159684748
1069,0.0011320366368220425
1070,0.0011355424796118951
1071,0.00041275410174390625
1072,0.0005152514427040344
1073,0.00041220115416318315
1074,0.0030921459492888603
1075,0.0003093421323984158
1076,0.002494543186778886
1077,0.002059096056831078
1078,0.0012389015073301923
1079,0.0009235505387378273
1080,0.005951770138532542
1081,0.0010232272587741287
1082,0.0024534859946840903
1083,0.004190515126737515
1084,0.0003070624360286267
1085,0.0017446633825943803
1086,0.003716320842366061
1087,0.0012210012210012167
1088,0.0014152850788515803
1089,0.0034454803404945222
1090,0.004774481917919515
1091,0.001421464108031234
1092,0.000996710854181182
1093,0.008090774543660584
1094,0.0008835656783821033
1095,0.002951303492375823
1096,0.0013944223107569265
1097,0.002581670141991843
1098,0.033590469680695234
1099,0.004093966273515992
1100,0.0021411192214112473
1101,0.0012820512820512775
1102,0.0011729058743036314
1103,0.001865854856132776
1104,0.0035228495938937066
1105,0.005572937035588588
1106,0.00019716088328081138
1107,0.0131
1108,0.001994017946161497
1109,0.004994007191370331
1110,0.006177144565109094
1111,0.000599640215870445
1112,0.0007042962068618541
1113,0.0025047590421801713
1114,0.0026070390053143377
1115,0.06466120327803315
1116,0.0016967761253617875
1117,0.0006011421701231923
1118,0.00350736546748176
1119,0.004109039887753019
1120,0.005312218101633737
1121,0.00039968025579539823
1122,0.006018657839301889
1123,0.0008029709926729023
1124,0.006538577607886564
1125,0.004473161033797246
1126,0.002566887155691533
1127,0.0009718172983479434
1128,0.010303265940902029
1129,0.0005843966104996934
1130,0.005556097085485878
1131,0.28349399960653154
1132,0.004200859710824512
1133,0.00663868007419699
1134,0.002941176470588225
1135,0.0003910068426197233
1136,0.0029664787896767075
1137,0.0011788977306218529
1138,0.0006877579092159358
1139,0.00029460866149466636
1140,0.016342107838340336
1141,0.0012737605330197521
1142,0.0029397354238118734
1143,0.0023538642604943316
1144,0.0006862745098039635
1145,0.0012755102040816757
1146,0.0021587675399862283
1147,0.0022542389493286352
1148,0.001969473165928104
1149,0.001970249236528443
1150,0.0030481809242871583
1151,0.004214033712269694
1152,0.0013724144691696916
1153,0.004212382445141105
1154,0.0134261074088593
1155,0.003945940613593768
1156,0.0019525529629991212
1157,0.006044063170208669
1158,0.0008765949157495401
1159,0.001172562048075032
1160,0.005105046141763214
1161,0.025112811457720263
1162,0.0024531449318025977
1163,0.007514394456914264
1164,0.002728778871455062
1165,0.0010775862068965747
1166,0.0005878318800822679
1167,0.01980974796508772
1168,0.000686880580904714
1169,0.0011824990145841152
1170,0.0019700551615444706
1171,0.004635108481262362
1172,0.028891977760127086
1173,0.0020870602265951055
1174,0.0021897083706579057
1175,0.00029714738510300265
1176,0.002865612648221383
1177,0.0014813351767726246
1178,0.00029574132492116156
1179,0.0005850804485616479
1180,0.0008771074943962898
1181,0.0005849093390524196
1182,0.06656331750799338
1183,0.001164483260553184
1184,0.0006728828222628547
1185,0.0009594166746618171
1186,0.001632574666282527
1187,0.0005705048968337456
1188,0.0032660902977905693
1189,0.00047510452299504013
1190,0.0007601672367920642
1191,0.0005749880210829117
1192,0.000849377123442796
1193,0.002290513456766563
1194,0.00343183984747375
1195,0.0004762811964184044
1196,0.0007709357232340563
1197,0.024397272116031155
1198,0.0003867723844517279
1199,0.001529636711281035
1200,0.011559037065342004
1201,0.003942686796807426
1202,0.0023246803564509477
1203,0.002229330231656501
1204,0.0006785575804575394
1205,0.0015556635877491676
1206,0.0018486086787312672
1207,0.001171531777799495
1208,0.0016669935281428128
1209,0.03412667191188046
1210,0.0008907363420427306
1211,0.0011868262288596831
1212,0.004943153732081096
1213,0.0014628437682855377
1214,0.00048216007714563247
1215,0.0006773756531837094
1216,0.0007701935111196212
1217,0.0014563106796116054
1218,0.0017404757300328866
1219,0.00047860629845886127
1220,0.0020063055316709155
1221,0.010006671114076049
1222,0.0008708272859215827
1223,0.0014661323428795114
1224,0.061396702230843814
1225,0.0007772272418148374
1226,0.000485013095353537
1227,0.002145713449722031
1228,0.0007846214201647772
1229,0.0009854158454868367
1230,0.0005926511260371248
1231,0.002574002574002532
1232,0.001593308105955038
1233,0.00298864315600722
1234,9.924573243347279e-05
1235,0.00019972039145199627
1236,0.00370148059223685
1237,0.0003021756647864082
1238,0.0016120906801007084
1239,0.0013091641490432515
1240,0.0008036162732295571
1241,0.0007969715082686291
1242,0.004940512200040326
1243,0.003324937027707864
1244,0.000402738622633958
1245,0.002011060834590239
1246,0.0016088486676721914
1247,0.0005018065034122499
1248,0.0018121413470251202
1249,0.0006045949214026347
1250,0.0009178054252498846
1251,0.02011230219499749
1252,0.00020422750944548707
1253,0.0010111223458038054
1254,0.0004974134500597138
1255,0.0006966560509553688
1256,0.0008991907283444345
1257,0.03648175912043983
1258,0.0006000000000000449
1259,0.0016843356781928165
1260,0.007624517278938536
1261,9.84639621898209e-05
1262,0.0010859907197157126
1263,0.014664523905182802
1264,0.0011020939785593153
1265,0.0018025235329460765
1266,0.0009013520280420906
1267,0.002974125111529724
1268,0.0005989219405070356
1269,0.0023904382470119057
1270,0.00617345414716719
1271,0.0013071895424836555
1272,0.06367829923786605
1273,0.0015079923595053835
1274,0.002112463534855613
1275,0.002608085063697474
1276,0.0013053519429662153
1277,0.0004054327995134388
1278,0.029931555827970135
1279,0.0009207161125319718
1280,0.0008183306055646877
1281,0.0016366612111292644
1282,0.001436486763800482
1283,0.00020304568527917954
1284,0.004877057508636429
1285,0.0014272606789682563
1286,0.0022442109558298284
1287,0.0009201513137715445
1288,0.0012110202845897478
1289,0.0008012820512820484
1290,0.001994017946161497
1291,0.0005930025696777586
1292,0.0013011710539485577
1293,0.028253681995792035
1294,0.002396644697423622
1295,0.0014970059880239361
1296,0.0012953367875647714
1297,0.0003968253968253954
1298,0.0010071507704703109
1299,0.002030869212022779
1300,0.0006155108740254489
1301,0.0012295081967212962
1302,0.0003052192491606043
1303,0.0026530612244898277
1304,0.0015278060704827512
1305,0.002651708312085721
1306,0.0036930652441526934
1307,0.0007176542956736087
1308,0.0020525451559934016
1309,0.0007162590811419234
1310,0.0006136851795028875
1311,0.0032996494122499165
1312,0.0030915086562242067
1313,0.0005147210212065323
1314,0.00030487804878043256
1315,0.0023395381955040317
1316,0.0005077173030056947
1317,0.00030593514174992453
1318,0.0004069175991862073
1319,0.0011221054779149142
1320,0.0013318307550456154
1321,0.0005133470225873182
1322,0.0014385532264693524
1323,0.0030158069883527983
1324,0.0007281805887859871
1325,0.0005195884859191535
1326,0.0010402579839799975
1327,0.002399332359691253
1328,0.0004145936981757581
1329,0.0007254637786299201
1330,0.0005167424555601041
1331,0.001144283782378075
1332,0.0018707129494907049
1333,0.000311817898347333
1334,0.00031185031185032575
1335,0.0016594067620825381
1336,0.0003076292042657469
1337,0.0010219724067450642
1338,0.0028510334996436626
1339,0.005952380952380931
1340,0.0008220304151254076
1341,0.007086371572352923
1342,0.0007192766132346762
1343,0.0014358974358974486
1344,0.004606408025386477
1345,0.0008322063871840646
1346,0.00041480866950116546
1347,0.0018939393939394478
1348,0.0010404744563521362
1349,0.0010364842454394507
1350,0.00040650406504061376
1351,0.025293403480372345
1352,0.0014154281670205604
1353,0.00040136463977524794
1354,0.00020064205457459572
1355,0.0011939110536265396
1356,0.00879208712159052
1357,0.002431610942249196
1358,0.0
1359,0.005084569886894208
1360,0.00061753808151499
1361,0.0014503263234227903
1362,0.006444906444906473
1363,0.00020749040356882187
1364,0.0008387502621094445
1365,0.003357817418677911
1366,0.002204724409448855
1367,0.001055074910318643
1368,0.002528711410810236
1369,0.0006331117442228695
1370,0.00031931878658864044
1371,0.002014846235418921
1372,0.00031921685464997296
1373,0.0012763241863433805
1374,0.003616636528028905
1375,0.0004258943781941804
1376,0.0006401365624666422
1377,0.001075500107549976
1378,0.0006416426050689372
1379,0.0007497857754926729
1380,0.002689618074233513
1381,0.0007501071581654806
1382,0.0014971660784942609
1383,0.0009625668449197988
1384,0.0011763447759597367
1385,0.00021427040925647844
1386,0.0019249278152069227
1387,0.0002164970772894348
1388,0.000962669804257188
1389,0.0002129018522460946
1390,0.02259584493467548
1391,0.0011789924973204524
1392,0.00010688328345442866
1393,0.0008539709649871829
1394,0.0006401365624666422
1395,0.0008572653236176286
1396,0.002144312211858068
1397,0.0018613818022555906
1398,0.005356362046348928
1399,0.0018609742747673907
1400,0.00032647730982693357
1401,0.0031659388646287923
1402,0.0009806057964698578
1403,0.002058504875406264
1404,0.003669724770642202
1405,0.0005402485143165547
1406,0.00032285837279377727
